kode_mk,nama_mk,minggu,materi,pustaka_tersedia,bab
TSI1433,Sistem Informasi Kesehatan,11/16,"Interoperabilitas: definisi, tingkat, standar (HL7, FHIR, DICOM); SISRUTE (Sistem Informasi Rumah Sakit Terintegrasi)","P1 = Tan, J. (2020). Healthcare information systems and informati | P2 = Wager, K. A., Lee, F. W., & Glaser, J. P. (2021). Health car | P3 = Kementerian Kesehatan RI. (2023). Pedoman Sistem Informasi R | P4 = Undang-Undang Republik Indonesia Nomor 17 Tahun 2023 tentang | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI1433,Sistem Informasi Kesehatan,12/16,"Permenkes SIMRS, rekam medis elektronik, telemedicine, SISRUTE; kebijakan transformasi digital kesehatan","P1 = Tan, J. (2020). Healthcare information systems and informati | P2 = Wager, K. A., Lee, F. W., & Glaser, J. P. (2021). Health car | P3 = Kementerian Kesehatan RI. (2023). Pedoman Sistem Informasi R | P4 = Undang-Undang Republik Indonesia Nomor 17 Tahun 2023 tentang | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI1433,Sistem Informasi Kesehatan,13/16,"Pemilihan kasus, identifikasi masalah (manual, tidak terintegrasi, pelaporan lambat), analisis kebutuhan","P1 = Tan, J. (2020). Healthcare information systems and informati | P2 = Wager, K. A., Lee, F. W., & Glaser, J. P. (2021). Health car | P3 = Kementerian Kesehatan RI. (2023). Pedoman Sistem Informasi R | P4 = Undang-Undang Republik Indonesia Nomor 17 Tahun 2023 tentang | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI1433,Sistem Informasi Kesehatan,14/16,"Perancangan solusi SI Kesehatan: usulan arsitektur, modul, standar data, keamanan, interoperabilitas","P1 = Tan, J. (2020). Healthcare information systems and informati | P2 = Wager, K. A., Lee, F. W., & Glaser, J. P. (2021). Health car | P3 = Kementerian Kesehatan RI. (2023). Pedoman Sistem Informasi R | P4 = Undang-Undang Republik Indonesia Nomor 17 Tahun 2023 tentang | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI1433,Sistem Informasi Kesehatan,15/16,"Struktur laporan, kesimpulan, rekomendasi, persiapan presentasi","P1 = Tan, J. (2020). Healthcare information systems and informati | P2 = Wager, K. A., Lee, F. W., & Glaser, J. P. (2021). Health car | P3 = Kementerian Kesehatan RI. (2023). Pedoman Sistem Informasi R | P4 = Undang-Undang Republik Indonesia Nomor 17 Tahun 2023 tentang | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI1433,Sistem Informasi Kesehatan,16/16,"Seluruh materi (konsep, standar, SIMRS, e-Puskesmas, privasi, telemedicine, interoperabilitas, regulasi) + proyek","P1 = Tan, J. (2020). Healthcare information systems and informati | P2 = Wager, K. A., Lee, F. W., & Glaser, J. P. (2021). Health car | P3 = Kementerian Kesehatan RI. (2023). Pedoman Sistem Informasi R | P4 = Undang-Undang Republik Indonesia Nomor 17 Tahun 2023 tentang | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,1/16,"Definisi komunikasi; model komunikasi; unsur-unsur komunikasi; hambatan (noise, persepsi, dll)","P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,2/16,Proses encoding-decoding; umpan balik; konteks komunikasi; studi kasus komunikasi organisasi,"P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,3/16,"Komunikasi lisan (intonasi, kejelasan); bahasa tubuh (ekspresi, gestur, postur); tulisan (email, memo, laporan)","P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,4/16,"Komunikasi bisnis: etika, format surat, email profesional; komunikasi teknis: dokumentasi, user manual","P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,5/16,Jaringan komunikasi formal dan informal; peran komunikasi dalam manajemen; rapat efektif,"P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,6/16,"Struktur laporan teknis: pendahuluan, metode, hasil, kesimpulan; teknik penulisan ilmiah; daftar pustaka","P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,7/16,"Teknik presentasi: persiapan, struktur, visual aids, bahasa tubuh, manajemen kecemasan; public speaking","P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,8/16,Materi Minggu 1–7,"P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,9/16,"Prinsip negosiasi (BATNA, ZOPA); gaya negosiasi; teknik persuasi (Cialdini); studi kasus","P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,10/16,"Sumber konflik tim; strategi resolusi (kolaborasi, kompromi, kompetisi, menghindar, akomodasi)","P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,11/16,"Dimensi budaya: power distance, individualism, uncertainty avoidance; komunikasi lintas budaya dalam tim global","P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,12/16,Netiket; privasi dan keamanan informasi; etika dalam komunikasi daring; hoax dan cyberbullying,"P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,13/16,"Pemilihan studi kasus (tim proyek TI, startup, perusahaan); identifikasi masalah komunikasi","P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,14/16,Struktur laporan; rekomendasi perbaikan; simulasi role-play komunikasi efektif,"P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,15/16,Presentasi hasil; tanya jawab; peer feedback,"P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3426,Communication Skill,16/16,"Seluruh materi (komunikasi efektif, laporan, presentasi, negosiasi, lintas budaya, etika digital)","P1 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at wor | P2 = DeVito, J. A. (2019). The interpersonal communication book ( | P3 = Guffey, M. E., & Loewy, D. (2018). Business communication: P | P4 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to yes: Ne | P5 = Cialdini, R. B. (2016). Pre-suasion: A revolutionary way to  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,1/16,Arsitektur web; protokol HTTP/HTTPS; metode HTTP; header; cookie; session; URL,"P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,2/16,"HTML5: struktur, elemen semantik, form, tabel; CSS3: selector, properti, box model, positioning","P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,3/16,"Flexbox, CSS Grid, responsive design, mobile-first, framework CSS (Bootstrap/Tailwind pengantar)","P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,4/16,"JavaScript: tipe data, variabel, fungsi, event, DOM manipulation, debugging","P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,5/16,"AJAX, fetch API, promise, async/await, JSON, manipulasi data, error handling","P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,6/16,Pengenalan PHP/Node.js; instalasi; variabel server; request/response; session; cookie,"P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,7/16,Routing parameter; middleware; template engine; layout; partials,"P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,8/16,Materi Minggu 1–7,"P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,9/16,"Koneksi database (PDO, MySQLi, Mongoose); query CRUD; prepared statement; migration","P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,10/16,Prinsip REST; endpoint design; method; response format (JSON); autentikasi dasar (API key),"P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,11/16,"Fetch API, axios, error handling, loading state, rendering data","P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,12/16,OWASP Top 10; SQL injection (prepared statement); XSS (escaping); CSRF (token); validasi input,"P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,13/16,Pengenalan React atau Vue; komponen; state; props; event handling; lifecycle,"P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,14/16,Spesifikasi proyek (studi kasus sistem informasi sederhana); perancangan database; wireframe,"P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,15/16,Implementasi fitur; debugging; pengujian fungsional; dokumentasi,"P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3427,Pemrograman berbasis Web,16/16,"Seluruh materi (HTML, CSS, JS, server-side, database, API, keamanan, framework) + proyek","P1 = Duckett, J. (2014). Web design with HTML, CSS, JavaScript an | P2 = Nixon, R. (2021). Learning PHP, MySQL & JavaScript (6th ed.) | P3 = Flanagan, D. (2020). JavaScript: The definitive guide (7th e | P4 = Suehring, S. (2018). JavaScript for web developers. Wiley. | P5 = Mozilla Developer Network. (2025). MDN Web Docs. https://dev | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,1/16,Definisi keamanan jaringan; CIA Triad; ancaman internal vs eksternal; contoh serangan sederhana,"P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
